data_publicacao,titulo,link,texto_completo
2022-09-22,Título não encontrado,https://amb.org.br/noticias/presidentes-do-cbc-e-sbait-visitam-a-amb/,"Da esquerda para a direita: Mauricio Godinho, Akira Ishida, Antônio José Gonçalves, César Eduardo Fernandes, José Mauro da Silva Rodrigues, Luiz Carlos Von Bahten, Paulo Roberto Corsi e Maria Rita de Souza Mesquita
Os presidentes do CBC – Luiz Carlos Von Bahten e da SBAIT – Mauricio Godinho foram recebidos em almoço pelo Presidente da AMB – César Eduardo Fernandes. Estavam presentes também os ex-presidentes do CBC – Paulo Roberto Corsi e da SBAIT – José Mauro da Silva Rodrigues o secretário Geral da AMB – Antônio José Gonçalves a 1ª secretaria – Maria Rita de Souza Mesquita e o 1º tesoureiro – Akira Ishida.
O encontro serviu para a SBAIT apresentar seus planos, de acordo com o planejamento estratégico de sua diretoria, tratar da parceria com o CBC e principalmente estreitar o relacionamento com a AMB na defesa dos interesses de seus associados."
2022-09-13,Título não encontrado,https://amb.org.br/noticias/presidente-da-amb-visita-a-associacao-medica-de-rondonia/,"Da esquerda para direita: Dra Maria da Conceição Ribeiro Simões, Dr Aparício Carvalho, Dr  Saleh Mahmoud Abdul Razzak , Dra  Julieta Schneider Catani, Dr  César Eduardo Fernandes, Dra Renata de Mello Andrade Pavan  e Dr  Roberto Melo de Mesquita
No último dia 08/09, o Presidente da AMB, César Eduardo Fernandes, fez uma visita à sede da Associação Médica Brasileira de Rondônia (AMB-RO). Na ocasião, o Presidente da AMB participou de uma reunião com Aparício Carvalho de Moraes, Presidente da AMB-RO, e diversos integrantes da instituição.
Pela Federada, também participaram do encontro Rodrigo Pascoal Azevedo (Vice-Presidente), Julieta Schneider Catani (Secretária-Geral), Roberto Melo de Mesquita (1º Tesoureiro), Maria da Conceição Ribeiro Simões (2ª Tesoureira), Raitany Cota de Almeida (Diretor Científico), Saleh Mahmoud Abdul Razzak (Diretor de Benefícios) e Renata de Mello Andrade Pavan (Diretora de Defesa Profissional).
Foram abordados diversos temas relacionados à AMB e à federada de Rondônia, como a importância da manutenção e do crescimento do associativismo médico, dificuldades geográficas enfrentadas na região, assim como a importância da AMB-RO para as próximas gerações.
Em sua fala, Aparício Carvalho fez um resgate histórico da Associação Médica de Rondônia e de sua importância para o desenvolvimento da medicina no Estado. Já o presidente da AMB fez referências à importância da atuação de Aparício Carvalho à frente da instituição, ressaltando a importância das federadas para o contexto da nacional.
Ofereceu também diversas formas de apoio para a condução dos trabalhos na Associação, como, por exemplo, ferramentas administrativas e o Programa de Educação para Médico Generalista do Brasil (PROGEB). O PROGEB oferece aulas online aos profissionais médicos, visando conferir maior preparo aos médicos generalistas na abordagem inicial e em estratégias de encaminhamento, nas mais diversas situações clínicas.
O planejamento a médio prazo da AMB e novas perspectivas da Associação também foram temas da reunião, que representou um marco em busca da ampliação do associativismo médico na região e no reconhecimento do importante trabalho realizado pela AMB-RO.
Em sentido horário: Dr  César Eduardo Fernandes, Dr Aparício carvalho, Dr  Saleh Mahmoud Abdul Razzak, Dr Roberto, Dr  Rodrigo Pascoal Azevedo , Dra Maria da Conceição Ribeiro Simões, Dra Renata de Mello Andrade Pavan e Dr  Raitany Cota de Almeida"
2022-09-12,Título não encontrado,https://amb.org.br/noticias/nota-de-repudio-da-amb-2/,
2022-09-12,Título não encontrado,https://amb.org.br/noticias/amb-cria-o-nucleo-de-modelos-de-remuneracao-medica-nmr/,"A AMB criou um Núcleo com o objetivo de discutir os modelos de Remuneração Médica (NRM), que se reuniu pela primeira vez dia 08/09/2022, contando com a presença do Presidente, Dr. César Eduardo Fernandes, do Diretor de Defesa Profissional, Dr. José Fernando Macedo e da 1ª Secretária, Dra. Maria Rita De Souza Mesquita, além de ilustres convidados especialistas no tema: Dra. Maria Cristina Coimbra Lages Balestrin Andrade, Dra. Ligia Bahia e Dr. Casimiro Junqueira. A reunião contou também com a presença do Dr. Marun David Cury, Diretor de Defesa Profissional da APM, Dra. Miyuki Goto, assessora da AMB, e Dra. Juliana Kozan, assessora jurídica da defesa profissional da AMB.
No cenário atual,
especialmente no âmbito da assistência suplementar à saúde, o clima de desconfiança,
falta de informações entre os atores, desperdício em toda a cadeia de
remuneração, suposto risco de sustentabilidade do setor e remuneração
inadequada dos médicos, levou à busca por modelos alternativos de remuneração.
A nova tônica, contudo, com algumas nuances, parece buscar compartilhar com o
médico o risco do custo do desfecho clínico dos pacientes, além de lhe impor
limites a sua autonomia.
A AMB entende que
é preciso que o médico volte a ser protagonista dessas discussões entre os
vários atores do mercado, defendendo sempre a boa qualidade de assistência à
população além de melhores condições de trabalho e justa remuneração dos
honorários médicos tanto na Saúde Suplementar quanto nos serviços públicos de
saúde.
O Núcleo de modelos de Remuneração Médica deve se reunir e discutir aspectos relevantes sobre o assunto, elencando prioridades de ação nos próximos 3 (três) meses e, ao final, elaborará um relatório com o diagnóstico e possíveis soluções para garantir a remuneração digna dos médicos."
2022-09-12,Título não encontrado,https://amb.org.br/noticias/convocacao-para-as-assembleias-da-amb/,"• ASSEMBLEIA DE DELEGADOS DA AMB A REALIZAR-SE NO DIA 13 DE OUTUBRO DE 2022 ÀS 09h
EDITAL DE CONVOCAÇÃO PARA ASSEMBLEIA DE DELEGADOS
ERRATA DO EDITAL DE CONVOCAÇÃO PARA ASSEMBLEIA DE DELEGADOS
MATERIAL DA ASSEMBLEIA
LINK PARA INSCRIÇÃO
.
•
ASSEMBLEIA GERAL ORDINÁRIA DA AMB  A REALIZAR-SE NO DIA 13 DE OUTUBRO DE 2022 ÀS 14h
EDITAL DE CONVOCAÇÃO PARA ASSEMBLEIA GERAL ORDINÁRIA
ERRATA DO EDITAL DE CONVOCAÇÃO PARA ASSEMBLEIA GERAL ORDINÁRIA
MATERIAL DA ASSEMBLEIA
LINK PARA INSCRIÇÃO
.
• ASSEMBLEIA GERAL EXTRAORDINÁRIA DA AMB  A REALIZAR-SE NO DIA 11 DE NOVEMBRO DE 2022 ÀS 10h
1º EDITAL DE CONVOCAÇÃO PARA ASSEMBLEIA GERAL EXTRAORDINÁRIA
ERRATA DO 1º EDITAL DE CONVOCAÇÃO PARA ASSEMBLEIA GERAL EXTRAORDINÁRIA
2º EDITAL DE CONVOCAÇÃO PARA ASSEMBLEIA GERAL EXTRAORDINÁRIA
ERRATA DO 1º E 2º EDITAL DE CONVOCAÇÃO PARA ASSEMBLEIA GERAL EXTRAORDINÁRIA
3º EDITAL DE CONVOCAÇÃO PARA ASSEMBLEIA GERAL EXTRAORDINÁRIA
MATERIAL DA ASSEMBLEIA – PROPOSTAS RECEBIDAS DE REFORMA DO ESTATUTO DA AMB
LINK PARA INSCRIÇÃO"
2022-09-08,Título não encontrado,https://amb.org.br/noticias/presidente-da-amb-prestigia-o-ii-encontro-nacional-de-conselhos-de-medicina-2022/,"Da esquerda para a direita: Hiran Gallo, presidente do CFM, César Fernandes, presidente da AMB, Marcelo Queiroga, Ministro da Saúde, Rafael  Câmera , secretário de atenção básica em saúde do Ministério da Saúde e Ana Ellen Santiago, presidente do Cremero.
Começou nesta quinta-feira (08/09), na sede do
Conselho Regional de Medicina do Estado de Rondônia (CREMERO), em Porto Velho,
o II Encontro Nacional de Conselhos de Medicina 2022. O evento é uma iniciativa
do Conselho Federal de Medicina (CFM) e reúne todos os conselhos regionais de
medicina do país, tendo como objetivo alinhar estratégias em torno de temas de
interesse da categoria médica e também da população.
O presidente da Associação Médica Brasileira
(AMB), César Fernandes, está prestigiando o Encontro, tendo participado
inclusive da mesa de abertura, ao lado de Marcelo Queiroga, Ministro da Saúde,
Hiran Gallo, Presidente do CFM, Ana Ellen Santiago, Presidente do CREMERO e
Rafael Câmera, Secretário de Atenção Básica do Ministério da Saúde.
Da esquerda para a direita: Jeancarlo Fernandes Cavalcante, 1º vice-presidente do CFM, Antônio Meira, presidente da Abramet, e César Fernandes, presidente da AMB.
Em sua fala, César Fernandes elogiou o trabalho
realizado por Hiran Gallo, reforçando a importância da atuação conjunta do CFM
e da AMB para a classe médica. “Estamos falando de duas entidades de imensa
importância para a saúde do país, que buscam sempre o melhor para ético
exercício da medicina, assim como à assistência aos cidadãos brasileiros. É um
grande orgulho poder representar a AMB em um evento tão relevante quanto este”,
afirmou César.
Hiran Gallo celebrou o fato deste ser o
primeiro encontro presencial, desde o início da pandemia da Covid-19.  “Teremos a oportunidade de discutirmos tópicos
de fundamental importância para a defesa dos interesses dos médicos e da
população. Publicidade médica, Revalida, Acreditação de Faculdades de Medicina,
Residência Médica, enfim. Temos uma pauta extensa, com temas complexos e
essenciais para o exercício técnico e ético de nossa profissão. Diante desse
contexto, para Rondônia, é uma honra sediar essa retomada”, disse o presidente
do CFM.
Da esquerda para a direita: Hiran Gallo, presidente do CFM, Dilza Ribeiro,
secretária geral do CFM, Antônio Meira, presidente da Abramet, e César Fernandes, presidente da AMB.
O Encontro Nacional de Conselhos de Medicina 2022, ocorre até esta sexta-feira (09/09), com previsão de participação de mais de 200 conselheiros federais e regionais, dos 27 estados brasileiros."
2022-09-05,Título não encontrado,https://amb.org.br/noticias/presidente-da-amb-fala-sobre-suspensao-da-venda-de-cigarros-eletronicos/,"Assista à entrevista ao Jornal da Manhã, da Jovem Pan News, em que o presidente da AMB, César Fernandes, fala sobre a notícia que a Secretaria Nacional do Consumidor (Senacon) determinou que 32 empresas suspendam a venda de cigarros eletrônicos em todo o país."
2022-09-02,Título não encontrado,https://amb.org.br/noticias/ministerio-da-justica-autua-33-empresas-por-venda-ilegal-de-cigarros-eletronicos/,"Nesta
quinta-feira (01/09), o Ministério da Justiça e Segurança Pública determinou a
suspensão da venda de cigarros eletrônicos a 33 empresas. A decisão, publicada
no Diário Oficial da União, prevê multa diária de R$ 5 mil a quem descumprir a
medida. Desde 2009, a comercialização de cigarros eletrônicos é proibida pela
Agência Nacional de Vigilância Sanitária (Anvisa) no país, assim como a importação e propaganda de quaisquer
dispositivos eletrônicos para fumar.
O
Ministério fundamentou a decisão, pontuando que “os cigarros eletrônicos
são comercializados livremente, por diferentes tipos de empreendimentos, como
lojas, tabacarias e páginas na internet, apesar de serem ilegais”.
De
acordo com a pasta, as empresas autuadas induzem os consumidores a acreditarem
que os cigarros eletrônicos são produtos legalizados, agindo, desta forma, com
falta de transparência e de boa-fé.
MALEFÍCIOS DO CIGARRO ELETRÔNICO
No último dia 29
de agosto, foi celebrado o Dia Nacional de Combate ao Fumo, com o objetivo de alertar à
população sobre os danos à saúde, ambientais e sociais causados pelo tabaco. Segundo
o pneumologista Ricardo Meirelles, Coordenador da Comissão de Combate ao
Tabagismo da Associação Médica Brasileira (AMB), uma grande ameaça à saúde da
população hoje são os Dispositivos Eletrônicos para Fumar (DEFs), também
conhecidos como cigarros eletrônicos, que podem conter cerca de 2.000
substâncias em seus aerossóis muitas delas tóxicas e cancerígenas.
O especialista ressalta também que a grande maioria
dos cigarros eletrônicos contém grandes concentrações de nicotina, droga
psicoativa que causa intensa dependência em seus usuários. O uso dos DEFs por
não fumantes, principalmente adolescentes e jovens, aumenta em duas a três
vezes o risco de migrarem para o consumo de cigarros, outros produtos
convencionais do tabaco ou de fazerem uso simultâneo de ambos os produtos, o
que aumenta muito o risco das doenças tabaco-relacionadas, já bastante
conhecidas.
Você
pode saber mais sobre os riscos e malefícios dos DEFs
clicando aqui
."
2022-09-01,Título não encontrado,https://amb.org.br/noticias/presidente-da-amb-torna-se-membro-titular-do-colegio-brasileiro-de-cirurgioes/,"Foi realizada no último sábado, no Centro de Convenções Rebouças, em São
Paulo, a Sessão Solene de Encerramento do Congresso Paulista de Cirurgia. Durante
a cerimônia também ocorreu a posse dos novos membros do Congresso Brasileiro de
Cirurgiões (CBC), dentre eles, o Presidente da Associação Médica Brasileira
(AMB), César Eduardo Fernandes.
“Foi uma honra ser empossado, juntamente com outros colegas, como
membro titular do CBC, em uma data repleta de homenagens tão importantes,
históricas, a diversos profissionais da medicina. Darei o meu melhor para estar
à altura deste título, cumprindo com os estatutos do Colégio Brasileiro de
Cirurgiões. Espero poder contribuir com tudo que está a meu alcance, para, ao
lado de meus colegas, tornar o CBC cada vez maior”, afirmou César Fernandes.
Além da posse de novos membros
Titulares e Honorários, na ocasião ocorreu a divulgação do convênio do CBC com
o Capítulo Brasileiro do Colégio Americano de Cirurgiões e diversas homenagens,
como aos membros com 50 anos de admissão: TCBC Angelita Habr-Gama, TCBC Joaquim
Jose Gama Rodrigues e ECBC Dário Birolini. Além disso, ocorreu também a entrega
dos prêmios aos melhores trabalhos científicos apresentados no 23º Congresso
Paulista de Cirurgia.
Ao final, o presidente da AMB também compôs a mesa de encerramento do
Congresso, ao lado de Antônio José Gonçalves, 2º Vice-Presidente
da Associação Paulista de Medicina (APM) e Secretário-Geral da AMB."
2022-09-01,Título não encontrado,https://amb.org.br/noticias/amb-participa-do-forum-sobre-sustentabilidade-do-sistema-de-saude-suplementar-em-sp/,"Foi realizado nesta segunda-feira (29/08), em São Paulo, o Fórum sobre Sustentabilidade do Sistema de Saúde Suplementar. O evento, uma iniciativa da Associação Paulista de Medicina (APM), teve como objetivo promover o debate sobre uma das mais questões importantes da área da saúde, que atinge os profissionais do setor e também empresas operadoras e seguros de saúde. Dentre os participantes estavam o Presidente da Associação Médica Brasileira (AMB), César Eduardo Fernandes, e o Diretor de Defesa Profissional da AMB, José Fernando Macedo. Também integraram o evento José Hiran Gallo, Presidente do Conselho Federal de Medicina (CFM), Adriano Valente, Delegado-Chefe da Delegacia de Repressão ao Crime Organizado da Polícia Civil do Distrito Federal, e José Luiz Gomes do Amaral, Presidente da Associação Paulista de Medicina. “Essa é uma equação de difícil solução, de sustentabilidade das operadoras. Sou a favor de que a gestão se faça com absoluto rigor, particularmente com relação aos recursos despendidos pelas operadoras de saúde. Nesse aspecto, pensando em sustentabilidade, não se pode, em hipótese alguma, cercear os direitos dos beneficiários dos planos de saúde”, afirma César Fernandes.
O presidente da AMB afirma que a instituição é sim a favor da sustentabilidade das operadoras, desde que ela se faça com absoluto respeito aos direitos dos pacientes e ao bom exercício da medicina. “É uma equação em que todos precisam trabalhar com absoluta transparência para buscar um norte adequado, que respeite as variáveis envolvidas no setor, afinal, não se pode olhar este tema por uma única ótica, sem considerar o cenário como um todo”, concluiu.
Os especialistas debateram assuntos como “Distorções
de utilização do plano de saúde” e “Rol de procedimentos: incorporação de novas
tecnologias”, em painéis que contaram com a participação de nomes como Marun
David Cury, Diretor de Defesa Profissional da APM, Omar Abujamra Junior,
Presidente da Unimed do Brasil, Alessandro Vicente Cogliatti, Diretor de
Experiência do Cliente da SulAmérica, Maurício da Silva Lopes, Vice-presidente
Executivo da Rede D’Or, assim como Alexandre Fioranelli, Diretor de Normas e
Habilitação dos Produtos da Agência Nacional de Saúde (ANS) e Carla de
Figueiredo Soares, Diretora Adjunta de Normas e Habilitação dos Produtos da
ANS.
“Este evento foi fantástico. Tratamos de um dos
temas mais relevantes na atualidade, que é a sustentabilidade do sistema de
saúde. Tivemos várias discussões importantes sobre os modelos de gastos atuais
e a necessidade da racionalização de despesas, tendo em vista que lidamos com
uma verba finita. Creio que a reunião cumpriu seu objetivo e quem teve a
oportunidade de participar do evento saiu dele extremamente satisfeito”,
afirmou José Fernando Macedo, Diretor de Defesa Profissional da AMB."
2022-08-25,Título não encontrado,https://amb.org.br/noticias/cipe-divulga-edital-de-assembleia-geral-extraordinaria/,
2022-08-25,Título não encontrado,https://amb.org.br/noticias/a-diretoria-da-amb-vai-a-belo-horizonte-em-visita-a-ammg/,"Dentro do programa de estreitamento de relacionamento da AMB com suas Federadas, a diretoria da AMB visitou nesta quarta (24) a Associação Médica de Minas Gerais. O Presidente da AMMG Dr. Fábio Augusto de Castro Guerra e sua diretoria receberam o Presidente da AMB, Dr. César Eduardo Fernandes, o Secretário Geral da AMB Dr. Antônio José Gonçalves, o Vice-presidente da Região Sudeste da AMB Dr. Agnaldo Lopes da Silva Filho e o Diretor Cultural da AMB Dr. Carlos Henrique Mascarenhas Silva.
No encontro foram tratados interesses comuns das entidades, para fortalecer e revigorar o associativismo brasileiro.
O Presidente da AMMG apresentou as estruturas administrativa e financeira da instituição e as ações desenvolvidas em benefício de seus associados. Mostrou o histórico da construção da nova sede administrativa, ressaltando Fábio Guerra que “A conclusão deste projeto permitiu a aproximação com as sociedades de especialidades e a destinação do Centro de Convenções, exclusivamente para suas finalidades, gerando receita, que também será destinada em benefício dos associados.”
O Presidente da AMB agradeceu a receptividade da Presidência e de toda Diretoria da AMMG e teceu elogios à estrutura de organização, à produção científica, à nova sede e aos benefícios que a AMMG concede aos seus associados.
Antônio José Gonçalves apresentou os planos e o trabalho que a Nova AMB vem realizando e salientou a importância de que as duas entidades façam um plano de ação conjunto para garantir segurança na assistência de qualidade à população e tranquilidade na prática do bom exercício da medicina.
Ao final da reunião, o Presidente da AMB Dr. César Fernandes discorreu: “Agradeço a acolhida que tivemos, parabenizo pela amabilidade e cordialidade com que foram tratados todos os temas e saio dessa reunião absolutamente convencido da importância desta proximidade, dessa uniformidade de propósitos entre a AMMG e a AMB para o futuro do associativismo”.
Também participaram da reunião os diretores da AMMG: Gabriel de Almeida Silva Júnior (Vice-presidente), Agnaldo Soares Lima (Diretor Científico), Alcebíades Victor Leal Filho (Diretor Financeiro), Carlos Henrique Mascarenhas Silva (Diretor de Defesa Exérc. Profissional), José Carlos da Costa Zanon (Diretor Administrativo-Adjunto), Lincoln Lopes Ferreira (Diretor de Assuntos Interior), Luiz Carlos Molinari Gomes (Diretor de Comunicação e Marketing), Marcelo Versiani Tavares (Diretor de Def. Exérc. Prof.  Legislativo), Maria Aparecida Braga (Diretora Financeira-Adjunta), Paulo Roberto Repsold (Diretor de Comunicação e Marketing-Adjunto), Regina Fátima Barbosa Eto (Secretária geral) e Sinara Mônica de Oliveira Leite (1ª secretária)
Fotos: Daniela Colen"
2022-08-25,Título não encontrado,https://amb.org.br/noticias/amb-na-reuniao-da-cnrm/,"A Associação Médica Brasileira (AMB) está presente na reunião da Comissão Nacional de Residência Médica (CNRM), que está acontecendo hoje (25) no Ministério da Educação, em Brasília. Um evento importante que mostra o bom alinhamento entre a AMB e a CNRM. Na foto, a Secretária Executiva da CNRM, Viviane Cristina Uliana Perterle, está ao lado do conselheiro da AMB na CNRM, Fernando Sabia Tallo."
2022-08-24,Título não encontrado,https://amb.org.br/noticias/esta-disponivel-a-nova-edicao-do-jamb/,"A nova edição do JAMB – Jornal da Associação Brasileira de Medicina destaca a participação da AMB na reunião do Conselho da WMA (World Medical Association) na Franca, entre outros temas relevantes.
Leia na integra:
https://amb.org.br/wp-content/themes/amb/revista-jamb/JAMB%201421.pdf"
2022-08-24,Título não encontrado,https://amb.org.br/noticias/amb-visita-a-amms/,"Na foto, da esquerda para a direita: Fernando Sabia Tallo, Justiniano Barbosa Vavas, Etelvino de Souza Trindade.
Na última sexta-feira (19), os Diretores da AMB estiveram em Campo Grande para visitar a Associação Médica de Mato Grosso do Sul. Foram recebidos pelo Presidente, Dr. Justiniano Barbosa Vavas, 1º Vice-Presidente Dr. Amauri Ferreira De Oliveira, 4º Vice-Presidente Dra. Erica Naomi Naka Matos, 1º Secretário Dr. Nilson Moro Junior, Diretora Sócio-Cultural Dra. Fernanda Esnarriaga de Arruda Borges, Diretora Médico Jovem Dra. Caroline Pereira Martins, Diretor Científico, Dr. Gerson Gattas Orro de Campos, e pela Diretora Acadêmica Dra. Luciana Araujo Bento.
Na visita, que faz parte do programa de estreitamento de relacionamento entre a AMB e suas Federadas, o Vice-Presidente da Região Centro-Oeste, Dr. Etelvino de Souza Trindade e o 2º Tesoureiro, Dr. Fernando Sabia Tallo, trataram de interesses comuns das entidades, para fortalecer e revigorar o associativismo brasileiro, além de apresentarem os planos e o trabalho que a Nova AMB vem realizando.
Aproveitando a visita, os diretores participaram, do XV Congresso da Associação Médica de Mato Grosso do Sul que, nos dias 19 e 20, abordou temas de Medicina Geral, contando com a presença de palestrantes renomados, alunos associados e médicos de todas as especialidades."
2022-08-19,Título não encontrado,https://amb.org.br/noticias/amb-marca-presenca-no-forum-pro-desenvolvimento-da-saude-rs/,"Foi realizado nesta quinta-feira, (18/08), em Porto Alegre, o Fórum Pró-Desenvolvimento da Saúde RS. O evento foi uma iniciativa do Sindicato Médico do Rio Grande do Sul (Simers), com o objetivo de debater a Medicina e a Saúde no Brasil.
O Presidente da Associação Médica Brasileira (AMB), César Eduardo Fernandes, foi um dos participantes do Fórum, que contou com diversos nomes importantes da área da saúde no Brasil. César integrou o Painel “O médico e as mudanças nas relações de trabalho”, que foi mediado pelo diretor-geral do Sindicato Médico do Rio Grande do Sul (Simers) e coordenador do Núcleo de Psiquiatria da entidade médica, Fernando Uberti. O Painel contou também com a participação de Ronaldo Nogueira, ex-ministro do trabalho, Tadeu Calheiros, médico e presidente da Federação Médica Brasileira (FMB) e Tatiana Bragança, médica e conselheira federal pelo estado do Rio Grande do Sul do Conselho Federal de Medicina (CFM).
Dentre os temas debatidos estavam as ações de entidades médicas e federações em defesa da atuação do profissional da área médica, terceirização de serviços e segurança jurídica, por exemplo.
O Presidente da AMB enfatizou em sua fala o desconhecimento geral da população em torno da remuneração da área médica, feita, por exemplo, no Sistema Único de Saúde (SUS). A situação enfrentada pela ampla maioria dos médicos, que enfrenta a impossibilidade de arbitrar valores pagos, ficando à mercê de planos de saúde, também foi abordada. César Fernandes ratificou a busca realizada hoje pela AMB, de melhores remunerações aos médicos: “Nós temos que ter bons indicadores, tema que já foi abordado aqui, para que isso resulte em melhores condições de trabalho”, afirmou.
O painel foi encerrado pelo Diretor-Geral do Simers, que lembrou que o debate abordou assuntos que devem ser amplamente discutidos entre os profissionais da área médica, para que sejam definidas estratégias e ações em prol da categoria. “Temos que deixar de apagar incêndio e construir legislações que possam estruturalmente atuar nessas mudanças de relação de trabalho e cada vez mais rápido. Assim, teremos uma melhor assistência à saúde”, finalizou Fernando Uberti.
Além de discussões sobre o futuro do SUS, mudanças nas relações de trabalho do médico, judicialização da saúde, a carreira médica e as tecnologias em saúde, o Fórum contou também com a participação de candidatos ao Governo do Estado do Rio Grande do Sul, que apresentaram seus compromissos pela saúde, além de receberem um documento elaborado pelo Simers, com demandas dos médicos gaúchos e pesquisa de necessidades da área."
2022-08-18,Título não encontrado,https://amb.org.br/noticias/presidente-da-amb-participa-de-evento-sobre-formacao-de-profissionais-de-saude/,"Webinar foi realizado pela Anahp, em parceria com o portal JOTA
Foi realizado na última terça-feira (16) o webinar “Formação dos profissionais de saúde”. O evento foi uma iniciativa da Associação Nacional de Hospitais Privados (Anahp), em parceria com o portal JOTA, e foi transmitido ao vivo pelo canal do JOTA no YouTube.
O Presidente da Associação Médica Brasileira (AMB), César Eduardo Fernandes, participou do webinar, ao lado de outros convidados, como Giovanni Cerri, ex-Secretário de Estado da Saúde de São Paulo e coordenador do Instituto de Radiologia do Hospital das Clínicas da Faculdade de Medicina da USP, Rubens Belfort, ex-presidente da Academia Nacional de Medicina, e Reynaldo Brandt, neurocirurgião do Hospital Israelita Albert Einstein e CEO da Vortics – Inteligência em Saúde.
Durante o evento, o Presidente da AMB falou sobre desafios que são enfrentados hoje no ensino da medicina. “No Brasil, nós tivemos uma profusão de escolas médicas – mais do que dobrou o número de escolas de 2013 para cá. Temos 353 atualmente, a imensa maioria com deficiências importantes em questões básicas para a formação do médico”, pontuou César Fernandes, que também é Professor Titular de Ginecologia da Faculdade de Medicina do ABC (FMABC).
Em breve, segundo dados apresentados pelo Professor, chegaremos ao número de aproximadamente 40 mil médicos se formando por ano. Muitos deles obtendo o diploma sem o devido conhecimento para o exercício da medicina, porém, legitimamente liberados para o atendimento à população.
“A grande prejudicada com tudo isso, e para onde temos que voltar os olhos, é a população, que será atendida por esses médicos com deficiente formação. Nós não podemos olhar para esse cenário sem resolvê-lo. Essa solução certamente passará por atestar a competência dos egressos dos cursos de medicina e de residência médica, atestar a proficiência de cada um deles, para que possamos ter instrumentos de avaliação que nos deem segurança de que esses médicos podem atender a população”, disse o Presidente da AMB.
César Fernandes destacou também a falta de vagas para os egressos dos cursos de residência, assim como a urgência em se avaliar os cursos de residência médica no país e sua competência para formar especialistas. Durante o webinar, também foram debatidas propostas para o futuro da saúde no Brasil, como criar caminhos de acessibilidade, igualdade e modernidade, dentre outros temas. Você pode conferir o evento completo
clicando aqui
.
De acordo com os organizadores, esse foi o terceiro e último painel de uma série de discussões sobre o futuro da saúde no Brasil realizadas durante o mês de agosto. Antes, foram discutidas estratégias e desafios para aprimorar a rede brasileira de saúde, que inclui o Sistema Único de Saúde (SUS) e a Saúde Suplementar. Também foi discutido como monitorar indicadores e promover inovação em saúde no Brasil."
2022-08-17,Título não encontrado,https://amb.org.br/noticias/amb-cria-comissao-de-reforma-do-modelo-associativo/,"COREMA contará com a participação de representantes de Sociedades de Especialidades e de Federadas da AMB
Aconteceu nesta segunda-feira (16) mais uma reunião do Conselho Deliberativo (CD) da Associação Médica Brasileira (AMB). A pauta do evento, realizado de forma online, foi a criação da Comissão de Reforma do Modelo Associativo (COREMA).
Um Novo Modelo Associativo (NMA) já foi abordado na última reunião do CD, realizada na sede da Associação Médica do Paraná, no mês de junho. Na ocasião, o presidente da AMB, César Eduardo Fernandes, discorreu sobre o assunto, reforçando a importância de um novo modelo para a classe médica. “Nosso grande desafio atual é, em conjunto, encorpar o movimento associativo trazendo para um mesmo agrupamento associativo todos os associados das Federadas (FED) e das Sociedades de Especialidade (SE). Ao mesmo tempo, espera-se que o NMA possa servir de incentivo para todos os médicos, especialmente os mais jovens, se engajarem em nossas lutas comuns e contribuírem com o fortalecimento de nossas instituições”, comentou o presidente da AMB.
A equipe da AMB seguiu trabalhando no tema, buscando soluções que resultem no aprimoramento do atual modelo associativo da instituição. Desta forma, foi definida a criação da COREMA que, por decisão do CD, contará com a participação de doze de seus membros, sendo seis representantes das SE e igual número de representantes das FED. Ela terá plena autonomia de trabalho, sem qualquer interferência da diretoria da AMB, que, por seu turno, dará amplo suporte administrativo para a realização dos trabalhos e elaboração de uma proposta para o novo modelo associativo. Foi definido também um tempo de três meses para a conclusão dos trabalhos da COREMA.
“Congregar membros de nossas FED e SE na construção desse projeto é de suma importância. Buscamos a pluralidade de ideias com base na experiência e no conhecimento vivenciado por essa  malha estrutural da AMB. A COREMA, certamente, nos direcionará aos melhores caminhos a serem trilhados por um NMA, em prol de toda a classe médica e do futuro do associativismo médico”, afirma César Fernandes.
Os integrantes da COREMA serão, também por decisão do CD, escolhidos com brevidade pela diretoria da AMB. Participaram do encontro representantes de 27 SE e de 22 FED, que compõem o CD da AMB."
2022-08-10,Título não encontrado,https://amb.org.br/noticias/edital-de-convocacao/,"A Diretoria Executiva da Associação Médica Brasileira – AMB, no uso de suas atribuições, convoca seus associados com direito a voto para a Assembleia Geral Extraordinária, a realizar-se no dia 11 de novembro de 2022, na sede da Associação Médica do Paraná (AMP), situada na R. Cândido Xavier, 575 – Água Verde, Curitiba – Paraná, CEP 80240-280, em formato presencial, com início às 10h00 em primeira convocação e, às 10h30 em segunda convocação, para deliberar sobre as propostas de alteração do Estatuto Social da AMB, nos termos do artigo 27.
Veja edital abaixo."
